Sprs_0001	len=368	ExpAA=88.22	First60=0.00	PredHel=4	Topology=i85-107o117-134i190-212o250-272i
Sprs_1251	len=215	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1252	len=129	ExpAA=0.18	First60=0.17	PredHel=0	Topology=o
Sprs_1253	len=133	ExpAA=0.54	First60=0.54	PredHel=0	Topology=o
Sprs_1254	len=470	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1255	len=216	ExpAA=0.70	First60=0.69	PredHel=0	Topology=o
Sprs_1256	len=2016	ExpAA=144.58	First60=0.01	PredHel=6	Topology=o934-956i969-991o1234-1256i1624-1646o1656-1678i1685-1707o
Sprs_1257	len=808	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1258	len=1231	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1259	len=199	ExpAA=39.51	First60=9.81	PredHel=0	Topology=o
Sprs_1260	len=651	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1261	len=994	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1262	len=119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1263	len=463	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1264	len=121	ExpAA=3.22	First60=3.22	PredHel=0	Topology=o
Sprs_1265	len=1134	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1266	len=96	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_1267	len=682	ExpAA=18.20	First60=0.05	PredHel=1	Topology=i79-97o
Sprs_1268	len=2359	ExpAA=0.52	First60=0.00	PredHel=0	Topology=o
Sprs_1269	len=324	ExpAA=0.76	First60=0.71	PredHel=0	Topology=o
Sprs_1270	len=290	ExpAA=87.98	First60=0.00	PredHel=4	Topology=i126-145o155-174i187-209o232-254i
Sprs_1271	len=1039	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_1272	len=231	ExpAA=54.75	First60=5.79	PredHel=3	Topology=o56-78i171-188o192-209i
Sprs_1273	len=330	ExpAA=5.07	First60=0.00	PredHel=0	Topology=o
Sprs_1274	len=542	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1275	len=361	ExpAA=17.56	First60=6.55	PredHel=0	Topology=o
Sprs_1276	len=192	ExpAA=18.89	First60=18.88	PredHel=1	Topology=i7-26o
Sprs_1277	len=170	ExpAA=20.36	First60=20.36	PredHel=1	Topology=i7-29o
Sprs_1278	len=187	ExpAA=20.88	First60=20.87	PredHel=1	Topology=i7-29o
Sprs_1279	len=203	ExpAA=18.77	First60=18.77	PredHel=1	Topology=i7-29o
Sprs_1280	len=192	ExpAA=2.46	First60=2.46	PredHel=0	Topology=o
Sprs_1281	len=212	ExpAA=21.71	First60=21.68	PredHel=1	Topology=i12-34o
Sprs_1282	len=251	ExpAA=4.55	First60=4.44	PredHel=0	Topology=o
Sprs_1283	len=74	ExpAA=13.82	First60=13.82	PredHel=0	Topology=o
Sprs_1284	len=430	ExpAA=10.27	First60=1.87	PredHel=0	Topology=o
Sprs_1285	len=1875	ExpAA=192.22	First60=0.00	PredHel=9	Topology=o258-280i660-682o709-731i1296-1313o1323-1345i1374-1396o1416-1436i1443-1465o1475-1497i
Sprs_1286	len=230	ExpAA=0.13	First60=0.13	PredHel=0	Topology=o
Sprs_1287	len=129	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
Sprs_1288	len=368	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_1289	len=823	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1290	len=1479	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Sprs_1291	len=335	ExpAA=83.37	First60=19.21	PredHel=4	Topology=i5-24o244-266i278-297o302-324i
Sprs_1292	len=122	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1293	len=1045	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1294	len=737	ExpAA=0.45	First60=0.10	PredHel=0	Topology=o
Sprs_1295	len=438	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1296	len=354	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1297	len=306	ExpAA=0.21	First60=0.08	PredHel=0	Topology=o
Sprs_1298	len=1243	ExpAA=0.14	First60=0.08	PredHel=0	Topology=o
Sprs_1299	len=1540	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1300	len=364	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1301	len=661	ExpAA=1.11	First60=0.00	PredHel=0	Topology=o
Sprs_1302	len=632	ExpAA=7.62	First60=7.52	PredHel=0	Topology=o
Sprs_1303	len=1330	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1304	len=715	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1305	len=365	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1306	len=609	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1307	len=1078	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1308	len=1904	ExpAA=0.22	First60=0.22	PredHel=0	Topology=o
Sprs_1309	len=404	ExpAA=41.95	First60=16.01	PredHel=0	Topology=o
Sprs_1310	len=249	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1311	len=226	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Sprs_1312	len=419	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1313	len=503	ExpAA=242.14	First60=0.00	PredHel=11	Topology=i86-105o115-137i158-180o190-212i221-243o263-285i305-327o347-366i386-408o413-435i462-484o
Sprs_1314	len=1208	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1315	len=886	ExpAA=1.82	First60=0.00	PredHel=0	Topology=o
Sprs_1316	len=2493	ExpAA=0.19	First60=0.01	PredHel=0	Topology=o
Sprs_1317	len=1069	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Sprs_1318	len=1457	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Sprs_1319	len=320	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1320	len=641	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1321	len=312	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Sprs_1322	len=1408	ExpAA=1.63	First60=0.10	PredHel=0	Topology=o
Sprs_1323	len=795	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1324	len=797	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Sprs_1325	len=1531	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1326	len=532	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Sprs_1327	len=109	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1328	len=169	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
Sprs_1329	len=147	ExpAA=19.32	First60=19.32	PredHel=1	Topology=i5-27o
Sprs_1330	len=970	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1331	len=829	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1332	len=1010	ExpAA=3.93	First60=0.01	PredHel=0	Topology=o
Sprs_1333	len=791	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1334	len=477	ExpAA=6.06	First60=6.06	PredHel=0	Topology=o
Sprs_1335	len=270	ExpAA=6.14	First60=5.83	PredHel=0	Topology=o
Sprs_1336	len=520	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1337	len=178	ExpAA=39.03	First60=9.94	PredHel=2	Topology=o50-72i79-101o
Sprs_1338	len=1037	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1339	len=440	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1340	len=529	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1341	len=708	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_1342	len=1181	ExpAA=21.79	First60=0.00	PredHel=1	Topology=o1151-1173i
Sprs_1343	len=397	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_1344	len=181	ExpAA=85.21	First60=23.91	PredHel=4	Topology=o26-48i60-82o92-114i126-148o
Sprs_1345	len=106	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1346	len=354	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1347	len=943	ExpAA=7.37	First60=0.00	PredHel=0	Topology=o
Sprs_1348	len=1827	ExpAA=11.65	First60=0.00	PredHel=0	Topology=o
Sprs_1349	len=930	ExpAA=3.72	First60=0.02	PredHel=0	Topology=o
Sprs_1350	len=220	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_1351	len=520	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1352	len=339	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1353	len=262	ExpAA=6.56	First60=6.30	PredHel=0	Topology=o
Sprs_1354	len=596	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1355	len=1516	ExpAA=205.82	First60=0.00	PredHel=10	Topology=i103-122o438-460i473-495o522-544i1138-1160o1170-1192i1222-1244o1257-1279i1286-1308o1323-1345i
Sprs_1356	len=200	ExpAA=5.72	First60=4.59	PredHel=0	Topology=o
Sprs_1357	len=931	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1358	len=498	ExpAA=2.18	First60=0.01	PredHel=0	Topology=o
Sprs_1359	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1360	len=395	ExpAA=2.02	First60=0.39	PredHel=0	Topology=o
Sprs_1361	len=248	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1362	len=126	ExpAA=0.65	First60=0.17	PredHel=0	Topology=o
Sprs_1363	len=1292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1364	len=1211	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1365	len=1221	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1366	len=216	ExpAA=15.14	First60=0.00	PredHel=1	Topology=o193-215i
Sprs_1367	len=354	ExpAA=0.11	First60=0.10	PredHel=0	Topology=o
Sprs_1368	len=458	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_1369	len=259	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1370	len=544	ExpAA=6.27	First60=0.00	PredHel=0	Topology=o
Sprs_1371	len=835	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Sprs_1372	len=270	ExpAA=131.94	First60=1.62	PredHel=6	Topology=i56-78o93-115i117-139o161-183i190-209o224-246i
Sprs_1373	len=245	ExpAA=130.46	First60=20.44	PredHel=6	Topology=i39-58o68-90i111-130o145-167i188-210o215-237i
Sprs_1374	len=773	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1375	len=918	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1376	len=1211	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
Sprs_1377	len=380	ExpAA=9.84	First60=9.81	PredHel=0	Topology=o
Sprs_1378	len=194	ExpAA=0.38	First60=0.21	PredHel=0	Topology=o
Sprs_1379	len=959	ExpAA=100.03	First60=4.84	PredHel=3	Topology=o327-349i425-447o637-659i
Sprs_1380	len=371	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1381	len=130	ExpAA=26.66	First60=6.72	PredHel=0	Topology=o
Sprs_1382	len=243	ExpAA=0.08	First60=0.02	PredHel=0	Topology=o
Sprs_1383	len=955	ExpAA=2.19	First60=0.00	PredHel=0	Topology=o
Sprs_1384	len=147	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1385	len=220	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1386	len=1847	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1387	len=211	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1388	len=250	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1389	len=255	ExpAA=6.38	First60=6.34	PredHel=0	Topology=o
Sprs_1390	len=373	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1391	len=323	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1392	len=841	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1393	len=494	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1394	len=263	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1395	len=372	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1396	len=594	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_1397	len=225	ExpAA=46.90	First60=0.00	PredHel=2	Topology=i87-109o129-151i
Sprs_1398	len=491	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1399	len=65	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1400	len=984	ExpAA=239.68	First60=21.74	PredHel=9	Topology=i20-42o73-95i148-170o241-263i529-551o582-604i621-643o726-757i778-800o
Sprs_1401	len=570	ExpAA=251.74	First60=0.00	PredHel=11	Topology=o74-96i103-122o154-176i183-205o210-229i305-327o342-364i403-422o432-454i478-500o504-526i
Sprs_1402	len=525	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1403	len=954	ExpAA=0.65	First60=0.00	PredHel=0	Topology=o
Sprs_1404	len=132	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1405	len=850	ExpAA=130.39	First60=22.62	PredHel=5	Topology=i7-29o375-394i414-436o441-463i545-567o
Sprs_1406	len=1007	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1407	len=1062	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1408	len=2364	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1409	len=727	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1410	len=347	ExpAA=17.66	First60=0.82	PredHel=1	Topology=o324-346i
Sprs_1411	len=174	ExpAA=4.17	First60=3.95	PredHel=0	Topology=o
Sprs_1412	len=606	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1413	len=118	ExpAA=0.51	First60=0.51	PredHel=0	Topology=o
Sprs_1414	len=332	ExpAA=22.31	First60=0.19	PredHel=1	Topology=o249-271i
Sprs_1415	len=383	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1416	len=980	ExpAA=0.29	First60=0.17	PredHel=0	Topology=o
Sprs_1417	len=385	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1418	len=1307	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1419	len=1281	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1420	len=1046	ExpAA=0.38	First60=0.00	PredHel=0	Topology=o
Sprs_1421	len=445	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Sprs_1422	len=221	ExpAA=49.85	First60=28.04	PredHel=2	Topology=o5-24i186-208o
Sprs_1423	len=63	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1424	len=511	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1425	len=1393	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1426	len=190	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1427	len=433	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1428	len=524	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
Sprs_1429	len=1578	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1430	len=800	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1431	len=945	ExpAA=55.09	First60=4.42	PredHel=2	Topology=o433-455i485-507o
Sprs_1432	len=167	ExpAA=9.10	First60=9.10	PredHel=0	Topology=o
Sprs_1433	len=428	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1434	len=205	ExpAA=0.07	First60=0.01	PredHel=0	Topology=o
Sprs_1435	len=262	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1436	len=1167	ExpAA=19.11	First60=0.00	PredHel=1	Topology=o996-1018i
Sprs_1437	len=217	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1438	len=430	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1439	len=1345	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1440	len=2182	ExpAA=1.40	First60=0.00	PredHel=0	Topology=o
Sprs_1441	len=112	ExpAA=0.46	First60=0.22	PredHel=0	Topology=o
Sprs_1442	len=728	ExpAA=66.33	First60=22.26	PredHel=3	Topology=i21-43o597-616i704-726o
Sprs_1443	len=464	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Sprs_1444	len=300	ExpAA=1.13	First60=1.09	PredHel=0	Topology=o
Sprs_1445	len=483	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_1446	len=404	ExpAA=191.26	First60=23.16	PredHel=9	Topology=o20-42i63-85o105-127i140-162o192-214i227-249o276-295i344-366o381-403i
Sprs_1447	len=524	ExpAA=245.01	First60=22.14	PredHel=11	Topology=o29-51i64-86o96-118i153-175o185-204i267-289o304-326i347-369o380-402i409-431o441-463i
Sprs_1448	len=481	ExpAA=61.39	First60=0.88	PredHel=3	Topology=i60-82o92-114i127-144o
Sprs_1449	len=374	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1450	len=303	ExpAA=105.82	First60=20.46	PredHel=5	Topology=o25-47i133-155o193-210i231-253o273-292i
Sprs_1451	len=567	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1452	len=533	ExpAA=0.09	First60=0.07	PredHel=0	Topology=o
Sprs_1453	len=449	ExpAA=258.97	First60=9.69	PredHel=12	Topology=i50-72o95-117i124-146o150-172i181-203o213-232i260-282o292-314i321-343o353-375i388-410o415-434i
Sprs_1454	len=4849	ExpAA=1.71	First60=0.01	PredHel=0	Topology=o
Sprs_1455	len=427	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_1456	len=269	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1457	len=1319	ExpAA=252.29	First60=11.24	PredHel=9	Topology=i93-115o141-163i220-242o247-269i330-352o763-785i797-819o888-910i980-1002o
Sprs_1458	len=664	ExpAA=239.90	First60=0.00	PredHel=10	Topology=i158-180o249-271i323-340o355-377i386-408o428-450i457-479o484-506i527-549o599-621i
Sprs_1459	len=397	ExpAA=1.03	First60=0.12	PredHel=0	Topology=o
Sprs_1460	len=508	ExpAA=156.32	First60=22.51	PredHel=7	Topology=o27-49i108-130o145-167i250-272o302-321i417-439o474-496i
Sprs_1461	len=565	ExpAA=22.86	First60=0.00	PredHel=1	Topology=i190-212o
Sprs_1462	len=866	ExpAA=154.78	First60=0.02	PredHel=7	Topology=i242-264o284-306i677-699o709-731i752-774o808-830i837-856o
Sprs_1463	len=201	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1464	len=450	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1465	len=532	ExpAA=18.59	First60=17.76	PredHel=1	Topology=i9-31o
Sprs_1466	len=436	ExpAA=0.72	First60=0.18	PredHel=0	Topology=o
Sprs_1467	len=341	ExpAA=0.17	First60=0.13	PredHel=0	Topology=o
Sprs_1468	len=445	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1469	len=291	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Sprs_1470	len=316	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1471	len=438	ExpAA=0.05	First60=0.04	PredHel=0	Topology=o
Sprs_1472	len=545	ExpAA=0.08	First60=0.07	PredHel=0	Topology=o
Sprs_1473	len=421	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1474	len=347	ExpAA=1.52	First60=1.32	PredHel=0	Topology=o
Sprs_1475	len=522	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_1476	len=854	ExpAA=34.47	First60=0.05	PredHel=1	Topology=o770-792i
Sprs_1477	len=507	ExpAA=2.85	First60=2.78	PredHel=0	Topology=o
Sprs_1478	len=793	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1479	len=107	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1480	len=403	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1481	len=544	ExpAA=190.54	First60=30.96	PredHel=8	Topology=i20-39o54-76i164-186o221-243i250-272o366-388i426-448o463-485i
Sprs_1482	len=378	ExpAA=78.96	First60=0.03	PredHel=3	Topology=o119-141i167-189o199-221i
Sprs_1483	len=782	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1484	len=285	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_1485	len=342	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_1486	len=460	ExpAA=0.69	First60=0.01	PredHel=0	Topology=o
Sprs_1487	len=256	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1488	len=839	ExpAA=1.70	First60=0.01	PredHel=0	Topology=o
Sprs_1489	len=1208	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1490	len=705	ExpAA=3.01	First60=0.00	PredHel=0	Topology=o
Sprs_1491	len=260	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Sprs_1492	len=374	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1493	len=384	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1494	len=780	ExpAA=0.58	First60=0.00	PredHel=0	Topology=o
Sprs_1495	len=372	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1496	len=516	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1497	len=270	ExpAA=1.11	First60=0.01	PredHel=0	Topology=o
Sprs_1498	len=442	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1499	len=394	ExpAA=20.38	First60=20.35	PredHel=1	Topology=i7-25o
Sprs_1500	len=338	ExpAA=1.31	First60=0.00	PredHel=0	Topology=o
Sprs_1501	len=152	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1502	len=1316	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_1504	len=615	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1505	len=308	ExpAA=0.31	First60=0.29	PredHel=0	Topology=o
Sprs_1506	len=312	ExpAA=0.96	First60=0.95	PredHel=0	Topology=o
Sprs_1507	len=1432	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1508	len=650	ExpAA=15.42	First60=15.42	PredHel=1	Topology=i7-29o
Sprs_1509	len=613	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1510	len=119	ExpAA=19.70	First60=19.14	PredHel=1	Topology=i7-24o
Sprs_1511	len=423	ExpAA=112.37	First60=14.41	PredHel=4	Topology=i79-101o111-130i143-162o203-225i
Sprs_1512	len=430	ExpAA=108.61	First60=20.03	PredHel=5	Topology=o40-62i75-97o112-134i197-219o234-256i
Sprs_1513	len=667	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1514	len=826	ExpAA=13.87	First60=0.00	PredHel=0	Topology=o
Sprs_1515	len=141	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1516	len=144	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1517	len=180	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1518	len=987	ExpAA=0.64	First60=0.07	PredHel=0	Topology=o
Sprs_1519	len=261	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1520	len=217	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1521	len=356	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Sprs_1522	len=836	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1523	len=1155	ExpAA=222.78	First60=21.60	PredHel=7	Topology=i32-54o65-87i92-114o129-148i179-201o733-755i768-790o
Sprs_1524	len=568	ExpAA=0.31	First60=0.29	PredHel=0	Topology=o
Sprs_1525	len=136	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Sprs_1526	len=141	ExpAA=0.06	First60=0.05	PredHel=0	Topology=o
Sprs_1527	len=421	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_1528	len=351	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1529	len=321	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Sprs_1530	len=321	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1531	len=586	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1532	len=932	ExpAA=0.15	First60=0.12	PredHel=0	Topology=o
Sprs_1533	len=259	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_1534	len=598	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_1535	len=795	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1536	len=655	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_1537	len=110	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_1538	len=178	ExpAA=0.84	First60=0.00	PredHel=0	Topology=o
Sprs_1539	len=296	ExpAA=63.19	First60=20.40	PredHel=3	Topology=o10-28i112-131o141-163i
Sprs_1540	len=324	ExpAA=0.98	First60=0.64	PredHel=0	Topology=o
Sprs_1541	len=403	ExpAA=1.94	First60=0.02	PredHel=0	Topology=o
Sprs_1542	len=349	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_1543	len=288	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Sprs_1544	len=629	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1545	len=155	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1546	len=455	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1547	len=775	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1548	len=151	ExpAA=0.24	First60=0.21	PredHel=0	Topology=o
Sprs_1549	len=288	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_1550	len=530	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1551	len=204	ExpAA=68.63	First60=37.35	PredHel=3	Topology=o5-27i48-70o160-182i
Sprs_1552	len=447	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_1553	len=459	ExpAA=53.50	First60=15.10	PredHel=1	Topology=i72-91o
Sprs_1554	len=212	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_1555	len=365	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1556	len=1294	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Sprs_1557	len=387	ExpAA=0.47	First60=0.03	PredHel=0	Topology=o
Sprs_1558	len=387	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_1559	len=724	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
