Usma_0001	len=209	ExpAA=18.77	First60=15.39	PredHel=1	Topology=i45-67o
Usma_2004	len=157	ExpAA=42.48	First60=22.16	PredHel=2	Topology=i13-35o134-156i
Usma_2005	len=96	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2006	len=522	ExpAA=41.52	First60=18.37	PredHel=2	Topology=i13-32o479-501i
Usma_2007	len=392	ExpAA=29.04	First60=22.17	PredHel=1	Topology=i7-29o
Usma_2008	len=90	ExpAA=1.07	First60=0.66	PredHel=0	Topology=o
Usma_2009	len=633	ExpAA=232.04	First60=0.00	PredHel=9	Topology=o219-241i310-332o342-361i425-447o462-484i504-521o531-553i560-582o597-619i
Usma_2010	len=1216	ExpAA=207.89	First60=0.00	PredHel=8	Topology=o364-386i785-804o819-841i941-963o978-1000i1102-1124o1139-1156i1169-1191o
Usma_2011	len=481	ExpAA=89.41	First60=23.42	PredHel=4	Topology=i5-27o347-366i379-401o416-438i
Usma_2012	len=357	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_2013	len=400	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2014	len=240	ExpAA=1.08	First60=0.90	PredHel=0	Topology=o
Usma_2015	len=197	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2016	len=512	ExpAA=3.23	First60=2.26	PredHel=0	Topology=o
Usma_2017	len=374	ExpAA=0.31	First60=0.27	PredHel=0	Topology=o
Usma_2018	len=996	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2019	len=365	ExpAA=0.18	First60=0.02	PredHel=0	Topology=o
Usma_2020	len=371	ExpAA=14.16	First60=0.01	PredHel=0	Topology=o
Usma_2021	len=889	ExpAA=1.25	First60=0.00	PredHel=0	Topology=o
Usma_2022	len=559	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2023	len=152	ExpAA=19.68	First60=10.36	PredHel=1	Topology=o50-69i
Usma_2024	len=283	ExpAA=0.34	First60=0.00	PredHel=0	Topology=o
Usma_2025	len=317	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2026	len=278	ExpAA=1.73	First60=1.11	PredHel=0	Topology=o
Usma_2027	len=461	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2028	len=122	ExpAA=22.81	First60=22.81	PredHel=1	Topology=o4-26i
Usma_2029	len=185	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_2030	len=969	ExpAA=202.83	First60=0.00	PredHel=9	Topology=o420-437i444-466o476-498i515-537o547-566i707-729o744-766i897-919o934-956i
Usma_2031	len=620	ExpAA=224.54	First60=41.61	PredHel=10	Topology=o10-32i39-58o73-95i108-130o214-236i255-274o306-325i337-359o374-393i406-428o
Usma_2032	len=628	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2033	len=392	ExpAA=17.97	First60=17.48	PredHel=1	Topology=i21-43o
Usma_2034	len=496	ExpAA=0.15	First60=0.01	PredHel=0	Topology=o
Usma_2035	len=186	ExpAA=90.17	First60=0.02	PredHel=4	Topology=i63-85o90-112i124-146o150-172i
Usma_2036	len=721	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2037	len=248	ExpAA=75.20	First60=32.75	PredHel=4	Topology=i13-30o40-57i88-110o125-147i
Usma_2038	len=594	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usma_2039	len=829	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2040	len=460	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2041	len=144	ExpAA=19.58	First60=0.00	PredHel=1	Topology=o124-143i
Usma_2042	len=614	ExpAA=139.62	First60=0.00	PredHel=6	Topology=i336-358o373-395i416-438o473-491i503-525o554-576i
Usma_2043	len=1678	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_2044	len=971	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2045	len=176	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2046	len=241	ExpAA=31.74	First60=20.98	PredHel=1	Topology=i21-43o
Usma_2047	len=167	ExpAA=0.31	First60=0.03	PredHel=0	Topology=o
Usma_2048	len=316	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2049	len=714	ExpAA=53.88	First60=28.91	PredHel=3	Topology=i7-26o41-63i178-195o
Usma_2050	len=735	ExpAA=0.94	First60=0.93	PredHel=0	Topology=o
Usma_2051	len=420	ExpAA=2.29	First60=0.00	PredHel=0	Topology=o
Usma_2052	len=202	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2053	len=220	ExpAA=14.81	First60=14.81	PredHel=0	Topology=o
Usma_2054	len=532	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Usma_2055	len=471	ExpAA=12.44	First60=12.17	PredHel=0	Topology=o
Usma_2056	len=869	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_2057	len=539	ExpAA=245.71	First60=0.00	PredHel=11	Topology=o121-143i148-170o175-197i210-232o242-264i314-336o351-370i377-396o406-428i440-462o472-494i
Usma_2058	len=602	ExpAA=8.93	First60=8.45	PredHel=0	Topology=o
Usma_2059	len=785	ExpAA=25.27	First60=0.00	PredHel=1	Topology=o466-488i
Usma_2060	len=330	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usma_2061	len=154	ExpAA=0.08	First60=0.08	PredHel=0	Topology=o
Usma_2062	len=292	ExpAA=41.85	First60=19.46	PredHel=2	Topology=o10-29i269-291o
Usma_2063	len=391	ExpAA=7.67	First60=0.01	PredHel=0	Topology=o
Usma_2064	len=253	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2065	len=731	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2066	len=767	ExpAA=6.28	First60=0.00	PredHel=0	Topology=o
Usma_2067	len=333	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2068	len=365	ExpAA=14.56	First60=0.01	PredHel=0	Topology=o
Usma_2069	len=182	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2070	len=593	ExpAA=0.70	First60=0.65	PredHel=0	Topology=o
Usma_2071	len=227	ExpAA=24.07	First60=0.00	PredHel=1	Topology=o202-224i
Usma_2072	len=795	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2073	len=264	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usma_2074	len=395	ExpAA=0.40	First60=0.00	PredHel=0	Topology=o
Usma_2075	len=894	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
Usma_2076	len=66	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2077	len=111	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2078	len=550	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2079	len=1025	ExpAA=3.20	First60=0.00	PredHel=0	Topology=o
Usma_2080	len=603	ExpAA=292.88	First60=0.00	PredHel=13	Topology=i75-97o112-134i141-163o167-186i199-221o231-253i274-296o301-323i342-364o374-396i403-425o440-459i471-493o
Usma_2081	len=597	ExpAA=192.33	First60=0.00	PredHel=8	Topology=i113-135o163-181i202-224o273-295i367-389o409-431i440-462o552-574i
Usma_2082	len=743	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usma_2083	len=394	ExpAA=22.73	First60=1.25	PredHel=1	Topology=o351-373i
Usma_2084	len=967	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2085	len=466	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2086	len=193	ExpAA=27.35	First60=4.43	PredHel=1	Topology=o169-191i
Usma_2087	len=140	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2088	len=448	ExpAA=17.44	First60=17.44	PredHel=1	Topology=i7-26o
Usma_2089	len=162	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usma_2090	len=1014	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2091	len=759	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_2092	len=276	ExpAA=5.46	First60=5.45	PredHel=0	Topology=o
Usma_2093	len=485	ExpAA=3.43	First60=3.42	PredHel=0	Topology=o
Usma_2094	len=99	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_2095	len=217	ExpAA=0.25	First60=0.05	PredHel=0	Topology=o
Usma_2096	len=583	ExpAA=6.28	First60=6.15	PredHel=0	Topology=o
Usma_2097	len=764	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2098	len=551	ExpAA=296.81	First60=19.23	PredHel=12	Topology=i41-63o83-105i112-129o144-166i173-195o205-227i275-297o302-324i336-358o373-395i402-424o505-527i
Usma_2099	len=298	ExpAA=150.93	First60=44.93	PredHel=7	Topology=o4-26i38-60o70-92i113-130o150-172i184-206o221-242i
Usma_2100	len=370	ExpAA=0.38	First60=0.00	PredHel=0	Topology=o
Usma_2101	len=249	ExpAA=41.02	First60=20.20	PredHel=2	Topology=i9-31o87-106i
Usma_2102	len=449	ExpAA=0.15	First60=0.01	PredHel=0	Topology=o
Usma_2103	len=178	ExpAA=5.58	First60=5.51	PredHel=0	Topology=o
Usma_2104	len=475	ExpAA=4.66	First60=4.62	PredHel=0	Topology=o
Usma_2105	len=514	ExpAA=168.41	First60=0.00	PredHel=7	Topology=i169-186o201-220i233-255o281-303i350-372o406-428i481-503o
Usma_2106	len=231	ExpAA=0.06	First60=0.01	PredHel=0	Topology=o
Usma_2107	len=1751	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2108	len=920	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usma_2109	len=515	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usma_2110	len=348	ExpAA=1.82	First60=0.39	PredHel=0	Topology=o
Usma_2111	len=649	ExpAA=19.66	First60=16.62	PredHel=1	Topology=i43-65o
Usma_2112	len=640	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
Usma_2113	len=592	ExpAA=256.90	First60=0.00	PredHel=12	Topology=i149-171o186-208i215-234o240-262i274-296o311-333i381-403o418-440i465-487o492-514i521-543o558-580i
Usma_2114	len=189	ExpAA=22.02	First60=1.20	PredHel=1	Topology=i163-185o
Usma_2115	len=922	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_2116	len=116	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2117	len=440	ExpAA=0.26	First60=0.12	PredHel=0	Topology=o
Usma_2118	len=903	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2119	len=386	ExpAA=23.10	First60=22.51	PredHel=1	Topology=i21-43o
Usma_2120	len=353	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2121	len=996	ExpAA=85.03	First60=0.00	PredHel=4	Topology=o429-451i464-486o506-528i977-995o
Usma_2122	len=162	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2123	len=305	ExpAA=1.18	First60=1.18	PredHel=0	Topology=o
Usma_2124	len=632	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usma_2125	len=298	ExpAA=2.75	First60=2.72	PredHel=0	Topology=o
Usma_2126	len=193	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2127	len=548	ExpAA=245.72	First60=0.00	PredHel=12	Topology=i68-87o107-129i134-156o166-185i198-220o230-249i323-345o365-384i391-413o418-440i452-474o484-506i
Usma_2128	len=184	ExpAA=0.92	First60=0.15	PredHel=0	Topology=o
Usma_2129	len=589	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2130	len=709	ExpAA=0.63	First60=0.63	PredHel=0	Topology=o
Usma_2131	len=962	ExpAA=58.04	First60=0.00	PredHel=3	Topology=o614-636i727-744o748-767i
Usma_2132	len=225	ExpAA=0.14	First60=0.14	PredHel=0	Topology=o
Usma_2133	len=439	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2134	len=701	ExpAA=0.59	First60=0.08	PredHel=0	Topology=o
Usma_2135	len=204	ExpAA=15.32	First60=15.32	PredHel=0	Topology=o
Usma_2136	len=274	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2137	len=421	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2138	len=817	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_2139	len=466	ExpAA=20.63	First60=0.51	PredHel=1	Topology=o443-465i
Usma_2140	len=222	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2141	len=365	ExpAA=149.03	First60=8.24	PredHel=7	Topology=o58-75i82-99o114-136i194-216o231-253i274-296o322-344i
Usma_2142	len=862	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_2143	len=772	ExpAA=0.65	First60=0.00	PredHel=0	Topology=o
Usma_2144	len=793	ExpAA=254.02	First60=0.00	PredHel=10	Topology=i361-383o393-415i427-449o459-481i502-521o536-558i579-601o621-643i650-672o682-704i
Usma_2145	len=179	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_2146	len=333	ExpAA=1.27	First60=0.00	PredHel=0	Topology=o
Usma_2147	len=156	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2148	len=718	ExpAA=1.88	First60=0.00	PredHel=0	Topology=o
Usma_2149	len=308	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2150	len=477	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2151	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2152	len=790	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usma_2153	len=447	ExpAA=149.99	First60=22.54	PredHel=7	Topology=o10-32i108-130o145-167i174-191o220-242i292-314o324-343i
Usma_2154	len=559	ExpAA=24.17	First60=23.24	PredHel=1	Topology=i21-43o
Usma_2155	len=749	ExpAA=4.27	First60=0.00	PredHel=0	Topology=o
Usma_2156	len=517	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2157	len=551	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_2158	len=386	ExpAA=0.50	First60=0.00	PredHel=0	Topology=o
Usma_2159	len=541	ExpAA=10.05	First60=9.34	PredHel=0	Topology=o
Usma_2160	len=201	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
Usma_2161	len=99	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2162	len=185	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2163	len=515	ExpAA=255.33	First60=0.00	PredHel=12	Topology=i86-105o125-147i152-174o179-201i214-236o246-268i331-353o363-385i392-411o421-443i455-474o484-506i
Usma_2164	len=550	ExpAA=0.08	First60=0.07	PredHel=0	Topology=o
Usma_2165	len=407	ExpAA=43.54	First60=22.53	PredHel=2	Topology=i21-43o63-85i
Usma_2166	len=356	ExpAA=85.91	First60=0.03	PredHel=2	Topology=i178-200o237-259i
Usma_2167	len=390	ExpAA=215.84	First60=22.12	PredHel=10	Topology=i21-40o82-101i114-136o151-173i186-208o213-235i248-270o283-305i312-331o346-368i
Usma_2168	len=393	ExpAA=18.66	First60=18.56	PredHel=1	Topology=i7-29o
Usma_2169	len=94	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usma_2170	len=461	ExpAA=0.17	First60=0.01	PredHel=0	Topology=o
Usma_2171	len=540	ExpAA=24.61	First60=19.63	PredHel=1	Topology=i26-48o
Usma_2172	len=179	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2173	len=493	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2174	len=491	ExpAA=254.09	First60=14.56	PredHel=12	Topology=i46-68o83-105i117-139o143-160i172-194o204-226i287-309o319-341i367-386o396-418i425-447o457-479i
Usma_2175	len=443	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2176	len=300	ExpAA=58.62	First60=6.83	PredHel=2	Topology=o208-230i277-296o
Usma_2177	len=372	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Usma_2178	len=615	ExpAA=174.20	First60=0.00	PredHel=5	Topology=o227-249i262-291o353-375i387-409o424-446i
Usma_2179	len=548	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2180	len=500	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2181	len=1721	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2182	len=765	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2183	len=274	ExpAA=4.55	First60=0.00	PredHel=0	Topology=o
Usma_2184	len=233	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2185	len=312	ExpAA=0.41	First60=0.41	PredHel=0	Topology=o
Usma_2186	len=290	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2187	len=316	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2188	len=170	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
Usma_2189	len=123	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2190	len=1492	ExpAA=263.74	First60=12.23	PredHel=12	Topology=i53-75o95-117i175-194o199-218i286-305o320-342i916-938o962-984i1038-1060o1064-1086i1140-1162o1177-1199i
Usma_2191	len=413	ExpAA=6.99	First60=6.52	PredHel=0	Topology=o
Usma_2192	len=289	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2193	len=81	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_2194	len=885	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2195	len=192	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2196	len=1019	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2197	len=71	ExpAA=22.36	First60=22.36	PredHel=1	Topology=i25-47o
Usma_2198	len=574	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2199	len=838	ExpAA=0.06	First60=0.04	PredHel=0	Topology=o
Usma_2200	len=325	ExpAA=42.03	First60=2.10	PredHel=0	Topology=o
Usma_2201	len=169	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Usma_2202	len=1876	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_2203	len=1111	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usma_2204	len=558	ExpAA=1.32	First60=1.26	PredHel=0	Topology=o
Usma_2205	len=1123	ExpAA=0.10	First60=0.03	PredHel=0	Topology=o
Usma_2206	len=543	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2207	len=796	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2208	len=629	ExpAA=3.28	First60=0.00	PredHel=0	Topology=o
Usma_2209	len=1973	ExpAA=259.85	First60=0.03	PredHel=12	Topology=i540-562o598-620i670-689o694-716i773-795o810-832i1315-1337o1364-1386i1431-1453o1457-1479i1541-1563o1578-1600i
Usma_2210	len=955	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2211	len=446	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usma_2212	len=1050	ExpAA=1.18	First60=0.06	PredHel=0	Topology=o
Usma_2213	len=1020	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2214	len=1178	ExpAA=3.54	First60=0.00	PredHel=0	Topology=o
Usma_2215	len=588	ExpAA=7.54	First60=0.12	PredHel=0	Topology=o
Usma_2216	len=602	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2217	len=513	ExpAA=210.18	First60=16.51	PredHel=10	Topology=o47-69i82-99o109-126i133-155o165-187i194-216o253-272i324-341o351-373i433-455o
Usma_2218	len=353	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usma_2219	len=128	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2220	len=857	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usma_2221	len=1156	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2222	len=466	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2223	len=274	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2224	len=84	ExpAA=45.07	First60=23.83	PredHel=2	Topology=o25-47i60-82o
Usma_2225	len=552	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2226	len=709	ExpAA=4.58	First60=0.00	PredHel=0	Topology=o
Usma_2227	len=547	ExpAA=235.17	First60=0.00	PredHel=10	Topology=o172-194i201-220o235-257i269-291o306-328i340-362o382-404i453-475o480-502i509-531o
Usma_2228	len=1873	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_2229	len=117	ExpAA=14.54	First60=10.02	PredHel=0	Topology=o
Usma_2230	len=1425	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usma_2231	len=276	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2232	len=583	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2233	len=258	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2234	len=114	ExpAA=17.24	First60=0.00	PredHel=1	Topology=i81-103o
Usma_2235	len=682	ExpAA=0.42	First60=0.00	PredHel=0	Topology=o
Usma_2236	len=1541	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2237	len=413	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2238	len=1019	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2239	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2240	len=447	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2241	len=51	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_2242	len=300	ExpAA=2.36	First60=0.56	PredHel=0	Topology=o
Usma_2243	len=713	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usma_2244	len=351	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_2245	len=529	ExpAA=21.36	First60=14.57	PredHel=1	Topology=i46-68o
Usma_2246	len=1234	ExpAA=0.71	First60=0.02	PredHel=0	Topology=o
Usma_2247	len=493	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2248	len=817	ExpAA=8.99	First60=0.00	PredHel=0	Topology=o
Usma_2249	len=599	ExpAA=20.67	First60=20.65	PredHel=1	Topology=i21-43o
Usma_2250	len=258	ExpAA=11.59	First60=11.59	PredHel=0	Topology=o
Usma_2251	len=204	ExpAA=1.28	First60=0.01	PredHel=0	Topology=o
Usma_2252	len=623	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2253	len=167	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2254	len=2219	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usma_2255	len=253	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
Usma_2256	len=1087	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2257	len=372	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2258	len=1402	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Usma_2259	len=355	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2260	len=649	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_2261	len=4114	ExpAA=0.21	First60=0.05	PredHel=0	Topology=o
Usma_2262	len=1106	ExpAA=3.86	First60=0.00	PredHel=0	Topology=o
Usma_2263	len=193	ExpAA=25.78	First60=25.68	PredHel=1	Topology=i7-29o
Usma_2264	len=744	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2265	len=921	ExpAA=0.89	First60=0.00	PredHel=0	Topology=o
Usma_2266	len=367	ExpAA=0.50	First60=0.00	PredHel=0	Topology=o
Usma_2267	len=96	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2268	len=862	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Usma_2269	len=1438	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2270	len=581	ExpAA=16.02	First60=15.99	PredHel=0	Topology=o
Usma_2271	len=561	ExpAA=144.10	First60=14.85	PredHel=6	Topology=i46-68o111-133i195-214o253-275i501-523o538-560i
Usma_2272	len=481	ExpAA=5.62	First60=0.00	PredHel=0	Topology=o
Usma_2273	len=512	ExpAA=238.28	First60=33.80	PredHel=11	Topology=o10-32i51-73o98-120i140-162o166-188i208-230o240-257i270-289o309-331i433-455o483-505i
Usma_2274	len=638	ExpAA=207.57	First60=2.90	PredHel=9	Topology=o275-297i341-363o373-395i408-430o445-467i496-518o533-555i568-590o600-622i
Usma_2275	len=313	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2276	len=427	ExpAA=0.94	First60=0.07	PredHel=0	Topology=o
Usma_2277	len=311	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2278	len=193	ExpAA=26.44	First60=1.31	PredHel=1	Topology=i157-179o
Usma_2279	len=739	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2280	len=214	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2281	len=348	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2282	len=769	ExpAA=20.20	First60=0.00	PredHel=0	Topology=o
Usma_2283	len=817	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2284	len=71	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2285	len=478	ExpAA=188.45	First60=22.65	PredHel=7	Topology=o33-55i75-97o120-138i145-167o241-263i416-433o438-460i
Usma_2286	len=136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2287	len=143	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2288	len=827	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usma_2289	len=496	ExpAA=111.03	First60=22.23	PredHel=5	Topology=o10-32i106-128o143-165i198-220o258-280i
Usma_2290	len=320	ExpAA=0.09	First60=0.04	PredHel=0	Topology=o
Usma_2291	len=1534	ExpAA=26.20	First60=0.35	PredHel=1	Topology=o1313-1335i
Usma_2292	len=193	ExpAA=5.48	First60=0.38	PredHel=0	Topology=o
Usma_2293	len=176	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_2294	len=436	ExpAA=44.82	First60=0.14	PredHel=2	Topology=i302-321o341-363i
Usma_2295	len=1090	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2296	len=967	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2297	len=1154	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_2298	len=846	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2299	len=272	ExpAA=158.86	First60=34.27	PredHel=8	Topology=i7-26o46-68i75-97o107-124i144-166o181-203i208-225o230-252i
Usma_2300	len=1216	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2301	len=257	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_2302	len=654	ExpAA=12.22	First60=11.97	PredHel=0	Topology=o
Usma_2303	len=1356	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_2304	len=250	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_2305	len=831	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_2306	len=799	ExpAA=168.83	First60=40.67	PredHel=7	Topology=o10-32i41-63o98-120i125-147o162-184i229-251o285-307i
Usma_2307	len=321	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
