Usho_0001	len=154	ExpAA=21.23	First60=4.72	PredHel=1	Topology=i56-78o
Usho_1342	len=135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1343	len=616	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1344	len=321	ExpAA=1.33	First60=1.24	PredHel=0	Topology=o
Usho_1345	len=294	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1346	len=977	ExpAA=270.06	First60=22.53	PredHel=12	Topology=o32-51i58-80o90-112i124-146o156-178i191-213o228-250i270-292o312-330i343-365o375-397i406-428o
Usho_1347	len=2276	ExpAA=0.58	First60=0.00	PredHel=0	Topology=o
Usho_1348	len=845	ExpAA=0.10	First60=0.03	PredHel=0	Topology=o
Usho_1349	len=364	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1350	len=250	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
Usho_1351	len=467	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1352	len=184	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1353	len=238	ExpAA=0.76	First60=0.00	PredHel=0	Topology=o
Usho_1354	len=1237	ExpAA=240.77	First60=0.00	PredHel=8	Topology=o627-649i668-685o700-722i729-751o771-793i823-845o869-891i1047-1069o
Usho_1355	len=212	ExpAA=19.89	First60=19.89	PredHel=1	Topology=i23-45o
Usho_1356	len=111	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1357	len=437	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1358	len=736	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1359	len=528	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1360	len=172	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1361	len=424	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1362	len=681	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1363	len=671	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1364	len=1137	ExpAA=11.01	First60=0.00	PredHel=0	Topology=o
Usho_1365	len=285	ExpAA=22.73	First60=0.00	PredHel=1	Topology=o242-264i
Usho_1366	len=228	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Usho_1367	len=852	ExpAA=49.45	First60=0.00	PredHel=2	Topology=o519-541i554-573o
Usho_1368	len=852	ExpAA=3.92	First60=0.01	PredHel=0	Topology=o
Usho_1369	len=375	ExpAA=14.92	First60=0.00	PredHel=0	Topology=o
Usho_1370	len=897	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1371	len=1361	ExpAA=20.46	First60=0.00	PredHel=1	Topology=i206-228o
Usho_1372	len=306	ExpAA=0.73	First60=0.63	PredHel=0	Topology=o
Usho_1373	len=410	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1374	len=234	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1375	len=194	ExpAA=41.56	First60=15.78	PredHel=0	Topology=o
Usho_1376	len=226	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_1377	len=84	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1378	len=153	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1379	len=694	ExpAA=0.38	First60=0.01	PredHel=0	Topology=o
Usho_1380	len=912	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Usho_1381	len=172	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_1382	len=1266	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_1383	len=1173	ExpAA=2.46	First60=1.14	PredHel=0	Topology=o
Usho_1384	len=683	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_1385	len=599	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1386	len=67	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1387	len=984	ExpAA=164.54	First60=0.00	PredHel=7	Topology=o298-320i726-748o761-783i812-833o843-865i870-892o957-979i
Usho_1388	len=92	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1389	len=1662	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1390	len=622	ExpAA=0.18	First60=0.04	PredHel=0	Topology=o
Usho_1391	len=584	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1392	len=207	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1393	len=242	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_1394	len=323	ExpAA=14.77	First60=14.77	PredHel=1	Topology=i7-29o
Usho_1395	len=1428	ExpAA=57.01	First60=0.00	PredHel=1	Topology=i180-202o
Usho_1396	len=393	ExpAA=0.13	First60=0.09	PredHel=0	Topology=o
Usho_1397	len=616	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1398	len=1012	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1399	len=1015	ExpAA=69.52	First60=0.00	PredHel=3	Topology=o557-579i592-614o899-921i
Usho_1400	len=751	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1401	len=327	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1402	len=196	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1403	len=545	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1404	len=767	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1405	len=499	ExpAA=0.23	First60=0.00	PredHel=0	Topology=o
Usho_1406	len=363	ExpAA=0.87	First60=0.00	PredHel=0	Topology=o
Usho_1407	len=109	ExpAA=0.73	First60=0.01	PredHel=0	Topology=o
Usho_1408	len=89	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1409	len=633	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1410	len=317	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1411	len=974	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1412	len=419	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_1413	len=217	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1414	len=1030	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1415	len=145	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1416	len=280	ExpAA=2.51	First60=0.00	PredHel=0	Topology=o
Usho_1417	len=263	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1418	len=193	ExpAA=0.11	First60=0.01	PredHel=0	Topology=o
Usho_1419	len=452	ExpAA=19.10	First60=19.09	PredHel=1	Topology=i27-49o
Usho_1420	len=122	ExpAA=15.60	First60=0.02	PredHel=0	Topology=o
Usho_1421	len=524	ExpAA=214.44	First60=0.00	PredHel=10	Topology=i75-94o109-131i138-155o165-187i200-222o232-254i292-314o324-346i359-376o391-410i
Usho_1422	len=463	ExpAA=2.93	First60=2.82	PredHel=0	Topology=o
Usho_1423	len=892	ExpAA=88.71	First60=0.00	PredHel=4	Topology=o536-558i565-587o689-711i743-765o
Usho_1424	len=310	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1425	len=877	ExpAA=34.50	First60=0.03	PredHel=0	Topology=o
Usho_1426	len=1134	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_1427	len=296	ExpAA=13.59	First60=0.00	PredHel=0	Topology=o
Usho_1428	len=770	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1429	len=251	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usho_1430	len=543	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_1431	len=582	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1432	len=198	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1434	len=559	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1436	len=565	ExpAA=39.22	First60=20.95	PredHel=1	Topology=i32-54o
Usho_1437	len=686	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_1438	len=447	ExpAA=32.04	First60=11.67	PredHel=0	Topology=o
Usho_1439	len=473	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1440	len=1158	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1441	len=129	ExpAA=0.01	First60=0.00	PredHel=0	Topology=i
Usho_1442	len=268	ExpAA=88.32	First60=26.18	PredHel=4	Topology=i29-51o56-78i90-112o181-203i
Usho_1443	len=972	ExpAA=151.50	First60=0.00	PredHel=7	Topology=o358-375i416-438o486-508i515-534o549-568i600-622o632-654i
Usho_1444	len=535	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usho_1445	len=183	ExpAA=0.06	First60=0.01	PredHel=0	Topology=o
Usho_1446	len=605	ExpAA=129.04	First60=0.00	PredHel=5	Topology=i69-88o250-269i282-301o311-328i335-357o
Usho_1447	len=484	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1448	len=269	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1449	len=436	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1450	len=774	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1451	len=692	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1452	len=238	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1453	len=551	ExpAA=187.09	First60=0.00	PredHel=7	Topology=i73-95o105-127i140-162o206-228i235-254o414-436i443-465o
Usho_1454	len=1248	ExpAA=0.45	First60=0.00	PredHel=0	Topology=o
Usho_1455	len=808	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1456	len=582	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1457	len=416	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1458	len=426	ExpAA=0.45	First60=0.44	PredHel=0	Topology=o
Usho_1459	len=337	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1460	len=377	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1461	len=549	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1462	len=5428	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usho_1463	len=129	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1464	len=757	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1465	len=471	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1466	len=100	ExpAA=1.42	First60=0.00	PredHel=0	Topology=o
Usho_1467	len=325	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1468	len=468	ExpAA=1.38	First60=1.37	PredHel=0	Topology=o
Usho_1469	len=300	ExpAA=1.98	First60=1.64	PredHel=0	Topology=o
Usho_1470	len=160	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
Usho_1471	len=574	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1472	len=680	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_1473	len=859	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1474	len=1464	ExpAA=294.64	First60=0.02	PredHel=12	Topology=o512-534i591-613o623-645i652-671o676-698i764-786o1178-1195i1208-1230o1250-1272i1285-1307o1312-1334i1437-1459o
Usho_1475	len=169	ExpAA=4.73	First60=0.00	PredHel=0	Topology=o
Usho_1476	len=1139	ExpAA=0.55	First60=0.00	PredHel=0	Topology=o
Usho_1477	len=314	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1478	len=406	ExpAA=32.58	First60=12.60	PredHel=1	Topology=o356-378i
Usho_1479	len=210	ExpAA=1.15	First60=0.02	PredHel=0	Topology=o
Usho_1480	len=1625	ExpAA=0.52	First60=0.00	PredHel=0	Topology=o
Usho_1481	len=371	ExpAA=0.09	First60=0.01	PredHel=0	Topology=o
Usho_1482	len=915	ExpAA=154.96	First60=0.00	PredHel=7	Topology=o550-568i588-610o630-652i664-686o706-728i839-857o883-904i
Usho_1483	len=594	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usho_1484	len=797	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1485	len=505	ExpAA=258.48	First60=0.00	PredHel=12	Topology=i70-88o108-130i139-156o166-188i199-221o231-253i307-329o339-361i366-388o393-415i427-446o461-483i
Usho_1486	len=459	ExpAA=7.20	First60=0.30	PredHel=0	Topology=o
Usho_1487	len=207	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usho_1488	len=150	ExpAA=0.20	First60=0.20	PredHel=0	Topology=o
Usho_1489	len=854	ExpAA=0.20	First60=0.16	PredHel=0	Topology=o
Usho_1490	len=252	ExpAA=0.12	First60=0.04	PredHel=0	Topology=o
Usho_1491	len=749	ExpAA=15.18	First60=0.01	PredHel=0	Topology=o
Usho_1492	len=192	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_1493	len=390	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
Usho_1494	len=750	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1495	len=781	ExpAA=19.47	First60=19.46	PredHel=1	Topology=i7-29o
Usho_1496	len=676	ExpAA=22.51	First60=0.00	PredHel=1	Topology=i180-202o
Usho_1497	len=205	ExpAA=2.34	First60=2.34	PredHel=0	Topology=o
Usho_1498	len=224	ExpAA=22.35	First60=22.33	PredHel=1	Topology=i28-50o
Usho_1499	len=261	ExpAA=0.19	First60=0.18	PredHel=0	Topology=o
Usho_1500	len=546	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1501	len=528	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1502	len=923	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1503	len=500	ExpAA=166.95	First60=0.00	PredHel=8	Topology=i161-179o184-203i208-230o235-257i269-288o308-330i370-392o396-418i
Usho_1504	len=71	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1505	len=653	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1506	len=727	ExpAA=0.07	First60=0.01	PredHel=0	Topology=o
Usho_1507	len=259	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1508	len=400	ExpAA=22.17	First60=16.96	PredHel=1	Topology=i43-65o
Usho_1509	len=150	ExpAA=11.62	First60=11.62	PredHel=0	Topology=o
Usho_1510	len=170	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1511	len=1870	ExpAA=0.68	First60=0.00	PredHel=0	Topology=o
Usho_1512	len=266	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1513	len=371	ExpAA=9.44	First60=9.44	PredHel=0	Topology=o
Usho_1514	len=373	ExpAA=2.37	First60=2.36	PredHel=0	Topology=o
Usho_1515	len=345	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1516	len=124	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1517	len=454	ExpAA=40.88	First60=0.00	PredHel=1	Topology=o186-208i
Usho_1518	len=482	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_1519	len=72	ExpAA=3.95	First60=3.43	PredHel=0	Topology=o
Usho_1520	len=757	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_1521	len=202	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_1522	len=259	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1523	len=748	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1524	len=136	ExpAA=60.73	First60=10.26	PredHel=3	Topology=o52-74i79-101o116-135i
Usho_1525	len=202	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1526	len=1524	ExpAA=173.06	First60=0.00	PredHel=8	Topology=o1220-1242i1249-1271o1291-1313i1341-1363o1378-1400i1421-1443o1447-1464i1477-1496o
Usho_1527	len=316	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1528	len=137	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1529	len=953	ExpAA=160.51	First60=0.01	PredHel=7	Topology=o77-99i120-142o168-190i211-233o300-322i529-551o571-593i
Usho_1530	len=416	ExpAA=1.39	First60=1.18	PredHel=0	Topology=o
Usho_1531	len=410	ExpAA=6.56	First60=5.96	PredHel=0	Topology=o
Usho_1532	len=292	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Usho_1533	len=312	ExpAA=40.77	First60=0.00	PredHel=2	Topology=o247-269i281-300o
Usho_1534	len=894	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1535	len=308	ExpAA=114.48	First60=24.64	PredHel=3	Topology=i21-43o58-80i133-150o
Usho_1536	len=180	ExpAA=0.11	First60=0.01	PredHel=0	Topology=o
Usho_1537	len=1043	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1538	len=1406	ExpAA=0.08	First60=0.05	PredHel=0	Topology=o
Usho_1539	len=767	ExpAA=0.24	First60=0.24	PredHel=0	Topology=o
Usho_1540	len=327	ExpAA=0.15	First60=0.05	PredHel=0	Topology=o
Usho_1541	len=229	ExpAA=3.90	First60=3.89	PredHel=0	Topology=o
Usho_1542	len=413	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1543	len=525	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_1544	len=431	ExpAA=107.99	First60=34.33	PredHel=4	Topology=o5-27i34-56o60-82i221-243o
Usho_1545	len=368	ExpAA=15.50	First60=15.08	PredHel=0	Topology=o
Usho_1546	len=480	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1547	len=102	ExpAA=1.40	First60=0.48	PredHel=0	Topology=o
Usho_1548	len=543	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
Usho_1549	len=697	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1550	len=367	ExpAA=0.34	First60=0.00	PredHel=0	Topology=o
Usho_1551	len=384	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1552	len=1785	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1553	len=220	ExpAA=0.21	First60=0.04	PredHel=0	Topology=o
Usho_1554	len=1315	ExpAA=0.49	First60=0.00	PredHel=0	Topology=o
Usho_1555	len=570	ExpAA=26.32	First60=22.90	PredHel=1	Topology=i32-54o
Usho_1556	len=148	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1557	len=296	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1558	len=383	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1559	len=665	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_1560	len=1154	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_1561	len=1327	ExpAA=25.97	First60=0.00	PredHel=0	Topology=o
Usho_1562	len=599	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1563	len=1277	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1564	len=504	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usho_1565	len=120	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1566	len=238	ExpAA=106.71	First60=23.51	PredHel=5	Topology=o24-41i54-76o102-124i131-153o163-185i
Usho_1567	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1568	len=1177	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1569	len=1114	ExpAA=1.08	First60=0.00	PredHel=0	Topology=o
Usho_1570	len=390	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1571	len=2276	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Usho_1572	len=395	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1573	len=143	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1574	len=370	ExpAA=18.77	First60=18.76	PredHel=1	Topology=i5-27o
Usho_1575	len=607	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1576	len=1581	ExpAA=1.54	First60=0.00	PredHel=0	Topology=o
Usho_1577	len=302	ExpAA=1.29	First60=1.12	PredHel=0	Topology=o
Usho_1578	len=158	ExpAA=28.76	First60=6.09	PredHel=1	Topology=o66-88i
Usho_1579	len=330	ExpAA=0.65	First60=0.40	PredHel=0	Topology=o
Usho_1580	len=1136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1581	len=772	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1582	len=1085	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1583	len=1223	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1584	len=851	ExpAA=22.45	First60=0.00	PredHel=1	Topology=o599-621i
Usho_1585	len=812	ExpAA=129.69	First60=0.06	PredHel=6	Topology=o97-116i136-158o263-285i292-314o334-356i478-500o
Usho_1586	len=355	ExpAA=17.07	First60=0.01	PredHel=1	Topology=o178-200i
Usho_1587	len=319	ExpAA=0.71	First60=0.58	PredHel=0	Topology=o
Usho_1588	len=194	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
Usho_1589	len=853	ExpAA=50.82	First60=22.08	PredHel=2	Topology=o20-42i191-213o
Usho_1590	len=603	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
Usho_1591	len=175	ExpAA=26.06	First60=4.75	PredHel=0	Topology=o
Usho_1592	len=179	ExpAA=70.68	First60=32.79	PredHel=3	Topology=o15-37i50-72o87-109i
Usho_1593	len=131	ExpAA=17.19	First60=17.16	PredHel=0	Topology=o
Usho_1594	len=1081	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1595	len=892	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
Usho_1596	len=686	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1597	len=127	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1598	len=105	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1599	len=1304	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_1600	len=117	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usho_1601	len=83	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1602	len=505	ExpAA=0.06	First60=0.04	PredHel=0	Topology=o
Usho_1603	len=118	ExpAA=0.15	First60=0.02	PredHel=0	Topology=o
Usho_1604	len=1430	ExpAA=5.25	First60=0.05	PredHel=0	Topology=o
Usho_1605	len=365	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1606	len=63	ExpAA=0.98	First60=0.98	PredHel=0	Topology=o
Usho_1607	len=177	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_1608	len=218	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1609	len=1487	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_1610	len=84	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1611	len=233	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1612	len=178	ExpAA=30.76	First60=12.08	PredHel=2	Topology=i35-52o67-86i
Usho_1613	len=287	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1614	len=92	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_1615	len=921	ExpAA=1.04	First60=0.02	PredHel=0	Topology=o
Usho_1616	len=351	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_1617	len=510	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_1618	len=810	ExpAA=0.07	First60=0.01	PredHel=0	Topology=o
Usho_1619	len=213	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1620	len=951	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1621	len=187	ExpAA=0.94	First60=0.05	PredHel=0	Topology=o
Usho_1622	len=762	ExpAA=98.78	First60=12.06	PredHel=1	Topology=o649-671i
Usho_1623	len=71	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_1624	len=93	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1625	len=120	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Usho_1626	len=1598	ExpAA=132.50	First60=30.71	PredHel=6	Topology=o10-32i52-74o94-116i123-145o165-187i417-439o
Usho_1627	len=294	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_1628	len=581	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1629	len=120	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_1630	len=297	ExpAA=34.20	First60=6.74	PredHel=0	Topology=o
Usho_1631	len=714	ExpAA=56.94	First60=17.89	PredHel=2	Topology=o15-34i249-271o
Usho_1632	len=1544	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1633	len=1089	ExpAA=3.99	First60=0.00	PredHel=0	Topology=o
Usho_1634	len=516	ExpAA=32.33	First60=9.71	PredHel=1	Topology=o491-508i
Usho_1635	len=830	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_1636	len=154	ExpAA=2.19	First60=0.81	PredHel=0	Topology=o
Usho_1637	len=120	ExpAA=2.05	First60=1.93	PredHel=0	Topology=o
Usho_1638	len=1817	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1639	len=516	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1640	len=1235	ExpAA=160.30	First60=0.00	PredHel=7	Topology=o911-933i946-968o983-1005i1025-1047o1102-1119i1132-1151o1200-1222i
Usho_1641	len=115	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1642	len=302	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1643	len=310	ExpAA=20.48	First60=20.48	PredHel=1	Topology=i5-27o
Usho_1644	len=269	ExpAA=21.99	First60=21.98	PredHel=1	Topology=i12-34o
Usho_1645	len=635	ExpAA=18.37	First60=0.22	PredHel=1	Topology=i64-86o
Usho_1646	len=451	ExpAA=155.64	First60=0.00	PredHel=7	Topology=o105-127i165-187o227-249i256-278o316-338i345-364o398-420i
Usho_1647	len=439	ExpAA=192.62	First60=7.78	PredHel=10	Topology=i53-70o83-105i165-184o194-216i223-240o295-317i329-351o361-383i396-415o420-437i
Usho_1648	len=722	ExpAA=20.43	First60=20.42	PredHel=1	Topology=i21-40o
Usho_1649	len=396	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1650	len=183	ExpAA=0.28	First60=0.28	PredHel=0	Topology=o
Usho_1651	len=502	ExpAA=0.41	First60=0.00	PredHel=0	Topology=o
Usho_1652	len=102	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1653	len=356	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1654	len=1742	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1655	len=507	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_1656	len=264	ExpAA=0.45	First60=0.45	PredHel=0	Topology=o
Usho_1657	len=60	ExpAA=2.97	First60=2.97	PredHel=0	Topology=o
Usho_1658	len=305	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_1659	len=322	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_1660	len=268	ExpAA=4.29	First60=3.07	PredHel=0	Topology=o
